,Unnamed: 0,Player,Gross P/W(IN GBP),Gross P/Y(IN GBP),Adj. Gross(IN GBP),Pos. DFKM,Age,Country,Team,League,Season
39,40,Tammy Abraham,£ 0,£ 0,£ 0,F,20,England,Chelsea,Premier League,2018-2019
40,41,Tiemoué Bakayoko,£ 0,£ 0,£ 0,M,23,France,Chelsea,Premier League,2018-2019
41,42,Todd Kane,£ 0,£ 0,£ 0,D,24,England,Chelsea,Premier League,2018-2019
42,43,Tomas Kalas,£ 0,£ 0,£ 0,D,25,Czech Republic,Chelsea,Premier League,2018-2019
43,44,Charly Musonda Jr,£ 0,£ 0,£ 0,M,21,Belgium,Chelsea,Premier League,2018-2019
44,45,Ola Aina,£ 0,£ 0,£ 0,D,21,Nigeria,Chelsea,Premier League,2018-2019
45,46,Kenneth Omeruo,£ 0,£ 0,£ 0,D,24,Nigeria,Chelsea,Premier League,2018-2019
46,47,Abdul Rahman Baba,£ 0,£ 0,£ 0,D,23,Ghana,Chelsea,Premier League,2018-2019
47,48,Mario Pasalic,£ 0,£ 0,£ 0,M,23,Croatia,Chelsea,Premier League,2018-2019
48,49,Matt Miazga,£ 0,£ 0,£ 0,D,22,United States,Chelsea,Premier League,2018-2019
49,50,Michael Hector,£ 0,£ 0,£ 0,D,25,Jamaica,Chelsea,Premier League,2018-2019
50,51,Nathan,£ 0,£ 0,£ 0,F,22,Brazil,Chelsea,Premier League,2018-2019
51,52,Lewis Baker,£ 0,£ 0,£ 0,M,23,England,Chelsea,Premier League,2018-2019
52,53,Rob Green,£ 0,£ 0,£ 0,K,38,England,Chelsea,Premier League,2018-2019
53,54,Eduardo dos Reis Carvalho,£ 0,£ 0,£ 0,K,35,Portugal,Chelsea,Premier League,2018-2019
0,1,Wilfried Zaha,"£ 130,000","£ 6,760,000","£ 6,998,816",F,25,Cote d'Ivoire,Crystal Palace,Premier League,2018-2019
1,2,Max Meyer,"£ 125,000","£ 6,500,000","£ 6,729,630",M,22,Germany,Crystal Palace,Premier League,2018-2019
2,3,Christian Benteke,"£ 120,000","£ 6,240,000","£ 6,460,445",F,27,Belgium,Crystal Palace,Premier League,2018-2019
3,4,Mamadou Sakho,"£ 100,000","£ 5,200,000","£ 5,383,704",D,28,France,Crystal Palace,Premier League,2018-2019
4,5,Cheikhou Kouyaté,"£ 65,000","£ 3,380,000","£ 3,499,408",M,28,Senegal,Crystal Palace,Premier League,2018-2019
5,6,Scott Dann,"£ 60,000","£ 3,120,000","£ 3,230,223",D,31,England,Crystal Palace,Premier League,2018-2019
6,7,Connor Wickham,"£ 60,000","£ 3,120,000","£ 3,230,223",F,25,England,Crystal Palace,Premier League,2018-2019
7,8,Vicente Guaita,"£ 60,000","£ 3,120,000","£ 3,230,223",K,31,Spain,Crystal Palace,Premier League,2018-2019
8,9,Andros Townsend,"£ 55,000","£ 2,860,000","£ 2,961,037",F,26,England,Crystal Palace,Premier League,2018-2019
9,10,James McArthur,"£ 55,000","£ 2,860,000","£ 2,961,037",M,30,Scotland,Crystal Palace,Premier League,2018-2019
10,11,Patrick van Aanholt,"£ 55,000","£ 2,860,000","£ 2,961,037",D,27,Netherlands,Crystal Palace,Premier League,2018-2019
11,12,Luka Milivojevic,"£ 55,000","£ 2,860,000","£ 2,961,037",M,27,Serbia,Crystal Palace,Premier League,2018-2019
12,13,Jeffrey Schlupp,"£ 50,000","£ 2,600,000","£ 2,691,852",M,25,Ghana,Crystal Palace,Premier League,2018-2019
13,14,James Tomkins,"£ 50,000","£ 2,600,000","£ 2,691,852",D,29,England,Crystal Palace,Premier League,2018-2019
14,15,Jairo Riedewald,"£ 40,000","£ 2,080,000","£ 2,153,482",D,21,Netherlands,Crystal Palace,Premier League,2018-2019
15,16,Wayne Hennessey,"£ 40,000","£ 2,080,000","£ 2,153,482",K,31,Wales,Crystal Palace,Premier League,2018-2019
16,17,Jordan Ayew,"£ 35,000","£ 1,820,000","£ 1,884,297",F,26,Ghana,Crystal Palace,Premier League,2018-2019
17,18,Jason Puncheon,"£ 35,000","£ 1,820,000","£ 1,884,297",M,32,England,Crystal Palace,Premier League,2018-2019
18,19,Joel Ward,"£ 35,000","£ 1,820,000","£ 1,884,297",D,28,England,Crystal Palace,Premier League,2018-2019
19,20,Michy Batshuayi,"£ 35,000","£ 1,820,000","£ 1,884,297",F,24,Belgium,Crystal Palace,Premier League,2018-2019
20,21,Pape Souaré,"£ 30,000","£ 1,560,000","£ 1,615,111",D,28,Senegal,Crystal Palace,Premier League,2018-2019
21,22,Julián Speroni,"£ 25,000","£ 1,300,000","£ 1,345,926",K,39,Argentina,Crystal Palace,Premier League,2018-2019
22,23,Martin Kelly,"£ 25,000","£ 1,300,000","£ 1,345,926",D,28,England,Crystal Palace,Premier League,2018-2019
23,24,Bakary Sako,"£ 21,000","£ 1,092,000","£ 1,130,578",F,30,Mali,Crystal Palace,Premier League,2018-2019
24,25,Alexander Sörloth,"£ 20,000","£ 1,040,000","£ 1,076,741",F,22,Norway,Crystal Palace,Premier League,2018-2019
25,26,Aaron Wan-Bissaka,"£ 15,000","£ 780,000","£ 807,556",D,20,England,Crystal Palace,Premier League,2018-2019
26,27,Jonathan Williams,"£ 15,000","£ 780,000","£ 807,556",M,24,Wales,Crystal Palace,Premier League,2018-2019
27,28,Sullay Kaikai,"£ 2,500","£ 130,000","£ 134,593",F,22,England,Crystal Palace,Premier League,2018-2019
28,29,Ryan Inniss,"£ 1,500","£ 78,000","£ 80,756",D,23,England,Crystal Palace,Premier League,2018-2019
29,30,Sam Woods,"£ 1,000","£ 52,000","£ 53,837",D,19,England,Crystal Palace,Premier League,2018-2019
30,31,Luke Dreher,£ 808,"£ 42,000","£ 43,484",M,19,England,Crystal Palace,Premier League,2018-2019
31,32,Giovanni McGregor,£ 750,"£ 39,000","£ 40,378",M,19,England,Crystal Palace,Premier League,2018-2019
32,33,Joe Tupper,£ 500,"£ 26,000","£ 26,919",K,20,England,Crystal Palace,Premier League,2018-2019
33,34,Nya Kirby,£ 0,£ 0,£ 0,M,18,England,Crystal Palace,Premier League,2018-2019
34,35,Dion Henry,£ 0,£ 0,£ 0,K,20,England,Crystal Palace,Premier League,2018-2019
35,36,Jason Lokilo,£ 0,£ 0,£ 0,F,19,Belgium,Crystal Palace,Premier League,2018-2019
0,1,Bernard,"£ 120,000","£ 6,240,000","£ 6,460,445",F,25,Brazil,Everton,Premier League,2018-2019
1,2,Yerry Mina,"£ 120,000","£ 6,240,000","£ 6,460,445",D,23,Colombia,Everton,Premier League,2018-2019
2,3,André Gomes,"£ 112,212","£ 5,835,000","£ 6,041,138",M,24,Portugal,Everton,Premier League,2018-2019
3,4,Jordan Pickford,"£ 100,000","£ 5,200,000","£ 5,383,704",K,24,England,Everton,Premier League,2018-2019
4,5,Theo Walcott,"£ 100,000","£ 5,200,000","£ 5,383,704",F,29,England,Everton,Premier League,2018-2019
5,6,Gylfi Sigurdsson,"£ 100,000","£ 5,200,000","£ 5,383,704",M,28,Iceland,Everton,Premier League,2018-2019
6,7,Morgan Schneiderlin,"£ 100,000","£ 5,200,000","£ 5,383,704",M,28,France,Everton,Premier League,2018-2019
7,8,Lucas Digne,"£ 90,000","£ 4,680,000","£ 4,845,334",D,24,France,Everton,Premier League,2018-2019
8,9,Richarlison,"£ 90,000","£ 4,680,000","£ 4,845,334",F,21,Brazil,Everton,Premier League,2018-2019
9,10,Idrissa Gueye,"£ 70,000","£ 3,640,000","£ 3,768,593",M,28,Senegal,Everton,Premier League,2018-2019
10,11,Seamus Coleman,"£ 70,000","£ 3,640,000","£ 3,768,593",D,29,Ireland,Everton,Premier League,2018-2019
11,12,Leighton Baines,"£ 65,000","£ 3,380,000","£ 3,499,408",D,33,England,Everton,Premier League,2018-2019
12,13,Michael Keane,"£ 60,000","£ 3,120,000","£ 3,230,223",D,25,England,Everton,Premier League,2018-2019
13,14,Cenk Tosun,"£ 60,000","£ 3,120,000","£ 3,230,223",F,27,Turkey,Everton,Premier League,2018-2019
14,15,Oumar Niasse,"£ 50,000","£ 2,600,000","£ 2,691,852",F,28,Senegal,Everton,Premier League,2018-2019
15,16,Phil Jagielka,"£ 50,000","£ 2,600,000","£ 2,691,852",D,35,England,Everton,Premier League,2018-2019
16,17,James McCarthy,"£ 50,000","£ 2,600,000","£ 2,691,852",M,27,Ireland,Everton,Premier League,2018-2019
17,18,Kurt Zouma,"£ 46,000","£ 2,392,000","£ 2,476,504",D,23,France,Everton,Premier League,2018-2019
18,19,Maarten Stekelenburg,"£ 30,000","£ 1,560,000","£ 1,615,111",K,35,Netherlands,Everton,Premier League,2018-2019
19,20,Tom Davies,"£ 25,000","£ 1,300,000","£ 1,345,926",M,20,England,Everton,Premier League,2018-2019
20,21,Mason Holgate,"£ 25,000","£ 1,300,000","£ 1,345,926",D,21,England,Everton,Premier League,2018-2019
21,22,Ademola Lookman,"£ 23,000","£ 1,196,000","£ 1,238,252",F,20,England,Everton,Premier League,2018-2019
22,23,Brendan Galloway,"£ 22,500","£ 1,170,000","£ 1,211,333",D,22,England,Everton,Premier League,2018-2019
23,24,Dominic Calvert-Lewin,"£ 20,000","£ 1,040,000","£ 1,076,741",F,21,England,Everton,Premier League,2018-2019
24,25,Kieran Dowell,"£ 15,000","£ 780,000","£ 807,556",M,20,England,Everton,Premier League,2018-2019
25,26,Jonjoe Kenny,"£ 15,000","£ 780,000","£ 807,556",D,21,England,Everton,Premier League,2018-2019
26,27,Beni Baningime,"£ 8,000","£ 416,000","£ 430,696",M,19,Democratic Republic of the Congo,Everton,Premier League,2018-2019
27,28,Tyias Browning,"£ 7,500","£ 390,000","£ 403,778",D,24,England,Everton,Premier League,2018-2019
28,29,João Virgínia,"£ 4,000","£ 208,000","£ 215,348",K,18,Portugal,Everton,Premier League,2018-2019
29,30,Matthew Pennington,£ 0,£ 0,£ 0,D,23,England,Everton,Premier League,2018-2019
30,31,Henry Onyekuru,£ 0,£ 0,£ 0,F,21,Nigeria,Everton,Premier League,2018-2019
31,32,Kevin Mirallas,£ 0,£ 0,£ 0,F,30,Belgium,Everton,Premier League,2018-2019
32,33,Luke Garbutt,£ 0,£ 0,£ 0,D,25,England,Everton,Premier League,2018-2019
33,34,Cuco Martina,£ 0,£ 0,£ 0,D,28,Curacao,Everton,Premier League,2018-2019
34,35,Muhamed Besic,£ 0,£ 0,£ 0,M,25,Bosnia-Herzegovina,Everton,Premier League,2018-2019
35,36,Nikola Vlasic,£ 0,£ 0,£ 0,M,20,Croatia,Everton,Premier League,2018-2019
36,37,Ashley Williams,£ 0,£ 0,£ 0,D,33,Wales,Everton,Premier League,2018-2019
37,38,Sandro Ramírez,£ 0,£ 0,£ 0,F,22,Spain,Everton,Premier League,2018-2019
38,39,Shani Tarashaj,£ 0,£ 0,£ 0,F,23,Switzerland,Everton,Premier League,2018-2019
39,40,Yannick Bolasie,£ 0,£ 0,£ 0,F,29,Democratic Republic of the Congo,Everton,Premier League,2018-2019
0,1,André Schürrle,"£ 103,577","£ 5,386,000","£ 5,576,275",F,27,Germany,Fulham,Premier League,2018-2019
1,2,Lazar Markovic,"£ 75,000","£ 3,900,000","£ 4,037,778",F,24,Serbia,Fulham,Premier League,2018-2019
2,3,André Zambo Anguissa,"£ 67,000","£ 3,484,000","£ 3,607,082",M,22,Cameroon,Fulham,Premier League,2018-2019
3,4,Jean Michaël Seri,"£ 65,000","£ 3,380,000","£ 3,499,408",M,26,Cote d'Ivoire,Fulham,Premier League,2018-2019
4,5,Aleksandar Mitrovic,"£ 60,000","£ 3,120,000","£ 3,230,223",F,23,Serbia,Fulham,Premier League,2018-2019
5,6,Luciano Vietto,"£ 55,365","£ 2,879,000","£ 2,980,709",F,24,Argentina,Fulham,Premier League,2018-2019
6,7,Calum Chambers,"£ 50,000","£ 2,600,000","£ 2,691,852",D,23,England,Fulham,Premier League,2018-2019
7,8,Fabri,"£ 45,000","£ 2,340,000","£ 2,422,667",K,30,Spain,Fulham,Premier League,2018-2019
8,9,Sergio Rico,"£ 44,885","£ 2,334,000","£ 2,416,455",K,24,Spain,Fulham,Premier League,2018-2019
9,10,Ryan Babel,"£ 42,827","£ 2,227,000","£ 2,305,675",F,31,Netherlands,Fulham,Premier League,2018-2019
10,11,Tom Cairney,"£ 40,000","£ 2,080,000","£ 2,153,482",M,27,Scotland,Fulham,Premier League,2018-2019
11,12,Marcus Bettinelli,"£ 35,000","£ 1,820,000","£ 1,884,297",K,26,England,Fulham,Premier League,2018-2019
12,13,Havard Nordtveit,"£ 34,115","£ 1,774,000","£ 1,836,671",M,28,Norway,Fulham,Premier League,2018-2019
13,14,Alfie Mawson,"£ 32,000","£ 1,664,000","£ 1,722,785",D,24,England,Fulham,Premier League,2018-2019
14,15,Joe Bryan,"£ 30,000","£ 1,560,000","£ 1,615,111",D,24,England,Fulham,Premier League,2018-2019
15,16,Tim Ream,"£ 27,000","£ 1,404,000","£ 1,453,600",D,30,United States,Fulham,Premier League,2018-2019
16,17,Maxime Le Marchand,"£ 25,000","£ 1,300,000","£ 1,345,926",D,28,France,Fulham,Premier League,2018-2019
17,18,Timothy Fosu-Mensah,"£ 25,000","£ 1,300,000","£ 1,345,926",D,20,Netherlands,Fulham,Premier League,2018-2019
18,19,Kevin McDonald,"£ 22,000","£ 1,144,000","£ 1,184,415",M,29,Scotland,Fulham,Premier League,2018-2019
19,20,Cyrus Christie,"£ 20,000","£ 1,040,000","£ 1,076,741",D,25,Ireland,Fulham,Premier League,2018-2019
20,21,Ryan Sessegnon,"£ 15,000","£ 780,000","£ 807,556",M,18,England,Fulham,Premier League,2018-2019
21,22,Neeskens Kebano,"£ 13,462","£ 700,000","£ 724,729",M,26,Democratic Republic of the Congo,Fulham,Premier League,2018-2019
22,23,Ibrahima Cissé,"£ 12,500","£ 650,000","£ 672,963",M,24,Guinea,Fulham,Premier League,2018-2019
23,24,Aboubakar Kamara,"£ 12,500","£ 650,000","£ 672,963",F,23,France,Fulham,Premier League,2018-2019
24,25,Stefan Johansen,"£ 10,000","£ 520,000","£ 538,370",M,27,Norway,Fulham,Premier League,2018-2019
25,26,Denis Odoi,"£ 8,981","£ 467,000","£ 483,498",D,30,Belgium,Fulham,Premier League,2018-2019
26,27,Floyd Ayité,"£ 8,000","£ 416,000","£ 430,696",F,29,Togo,Fulham,Premier League,2018-2019
27,28,Marcelo Djaló,"£ 3,000","£ 156,000","£ 161,511",D,24,Guinea-Bissau,Fulham,Premier League,2018-2019
28,29,Steven Sessegnon,"£ 2,000","£ 104,000","£ 107,674",D,18,England,Fulham,Premier League,2018-2019
29,30,Luca de la Torre,"£ 1,500","£ 78,000","£ 80,756",M,20,United States,Fulham,Premier League,2018-2019
30,31,Matt O'Riley,£ 500,"£ 26,000","£ 26,919",M,17,England,Fulham,Premier League,2018-2019
31,32,Rui Fonte,£ 0,£ 0,£ 0,F,28,Portugal,Fulham,Premier League,2018-2019
32,33,Harvey Elliott,£ 0,£ 0,£ 0,F,15,England,Fulham,Premier League,2018-2019
0,1,Aaron Mooy,"£ 50,000","£ 2,600,000","£ 2,691,852",M,27,Australia,Huddersfield,Premier League,2018-2019
1,2,Jason Puncheon,"£ 35,000","£ 1,820,000","£ 1,884,297",M,32,England,Huddersfield,Premier League,2018-2019
2,3,Erik Durm,"£ 35,000","£ 1,820,000","£ 1,884,297",D,26,Germany,Huddersfield,Premier League,2018-2019
3,4,Laurent Depoitre,"£ 35,000","£ 1,820,000","£ 1,884,297",F,29,Belgium,Huddersfield,Premier League,2018-2019
4,5,Steve Mounié,"£ 35,000","£ 1,820,000","£ 1,884,297",F,23,Benin,Huddersfield,Premier League,2018-2019
5,6,Terence Kongolo,"£ 35,000","£ 1,820,000","£ 1,884,297",D,24,Netherlands,Huddersfield,Premier League,2018-2019
6,7,Zanka,"£ 33,000","£ 1,716,000","£ 1,776,622",D,28,Denmark,Huddersfield,Premier League,2018-2019
7,8,Alex Pritchard,"£ 30,000","£ 1,560,000","£ 1,615,111",M,25,England,Huddersfield,Premier League,2018-2019
8,9,Danny Williams,"£ 30,000","£ 1,560,000","£ 1,615,111",M,29,United States,Huddersfield,Premier League,2018-2019
9,10,Adama Diakhaby,"£ 30,000","£ 1,560,000","£ 1,615,111",F,21,France,Huddersfield,Premier League,2018-2019
10,11,Jonas Lössl,"£ 28,000","£ 1,456,000","£ 1,507,437",K,29,Denmark,Huddersfield,Premier League,2018-2019
11,12,Ramadan Sobhi,"£ 27,000","£ 1,404,000","£ 1,453,600",F,21,Egypt,Huddersfield,Premier League,2018-2019
12,13,Elias Kachunga,"£ 25,000","£ 1,300,000","£ 1,345,926",F,26,Democratic Republic of the Congo,Huddersfield,Premier League,2018-2019
13,14,Christopher Schindler,"£ 25,000","£ 1,300,000","£ 1,345,926",D,28,Germany,Huddersfield,Premier League,2018-2019
14,15,Florent Hadergjonaj,"£ 23,000","£ 1,196,000","£ 1,238,252",D,23,Kosovo,Huddersfield,Premier League,2018-2019
15,16,Jonathan Hogg,"£ 22,500","£ 1,170,000","£ 1,211,333",M,29,England,Huddersfield,Premier League,2018-2019
16,17,Chris Löwe,"£ 20,000","£ 1,040,000","£ 1,076,741",D,29,Germany,Huddersfield,Premier League,2018-2019
17,18,Tommy Smith,"£ 20,000","£ 1,040,000","£ 1,076,741",D,26,England,Huddersfield,Premier League,2018-2019
18,19,Abdelhamid Sabiri,"£ 17,500","£ 910,000","£ 942,148",M,21,Germany,Huddersfield,Premier League,2018-2019
19,20,Rajiv van La Parra,"£ 17,500","£ 910,000","£ 942,148",F,27,Netherlands,Huddersfield,Premier League,2018-2019
20,21,Juninho Bacuna,"£ 17,000","£ 884,000","£ 915,230",M,20,Netherlands,Huddersfield,Premier League,2018-2019
21,22,Collin Quaner,"£ 15,712","£ 817,000","£ 845,863",F,27,Germany,Huddersfield,Premier League,2018-2019
22,23,Philip Billing,"£ 15,000","£ 780,000","£ 807,556",M,22,Denmark,Huddersfield,Premier League,2018-2019
23,24,Jon Gorenc-Stankovic,"£ 15,000","£ 780,000","£ 807,556",D,22,Slovenia,Huddersfield,Premier League,2018-2019
24,25,Karlan Grant,"£ 12,192","£ 634,000","£ 656,398",F,20,England,Huddersfield,Premier League,2018-2019
25,26,Ben Hamer,"£ 12,000","£ 624,000","£ 646,045",K,30,England,Huddersfield,Premier League,2018-2019
26,27,Isaac Mbenza,"£ 9,288","£ 483,000","£ 500,063",F,22,Belgium,Huddersfield,Premier League,2018-2019
27,28,Joel Coleman,"£ 3,000","£ 156,000","£ 161,511",K,22,England,Huddersfield,Premier League,2018-2019
28,29,Matty Daly,"£ 1,000","£ 52,000","£ 53,837",M,17,England,Huddersfield,Premier League,2018-2019
29,30,Demeaco Duhaney,"£ 1,000","£ 52,000","£ 53,837",D,19,England,Huddersfield,Premier League,2018-2019
30,31,Ryan Schofield,£ 500,"£ 26,000","£ 26,919",K,18,England,Huddersfield,Premier League,2018-2019
31,32,Aaron Rowe,£ 96,"£ 5,000","£ 5,177",M,17,England,Huddersfield,Premier League,2018-2019
32,33,Jack Payne,£ 0,£ 0,£ 0,M,23,England,Huddersfield,Premier League,2018-2019
0,1,Jamie Vardy,"£ 140,000","£ 7,280,000","£ 7,537,186",F,31,England,Leicester,Premier League,2018-2019
1,2,Kasper Schmeichel,"£ 130,000","£ 6,760,000","£ 6,998,816",K,31,Denmark,Leicester,Premier League,2018-2019
2,3,Harry Maguire,"£ 90,000","£ 4,680,000","£ 4,845,334",D,25,England,Leicester,Premier League,2018-2019
3,4,Adrien Silva,"£ 85,000","£ 4,420,000","£ 4,576,149",M,29,Portugal,Leicester,Premier League,2018-2019
4,5,Wilfred Ndidi,"£ 75,000","£ 3,900,000","£ 4,037,778",M,21,Nigeria,Leicester,Premier League,2018-2019
5,6,Ricardo Pereira,"£ 70,000","£ 3,640,000","£ 3,768,593",D,24,Portugal,Leicester,Premier League,2018-2019
6,7,Ben Chilwell,"£ 65,000","£ 3,380,000","£ 3,499,408",D,21,England,Leicester,Premier League,2018-2019
7,8,Jonny Evans,"£ 60,000","£ 3,120,000","£ 3,230,223",D,30,Northern Ireland,Leicester,Premier League,2018-2019
8,9,Wes Morgan,"£ 60,000","£ 3,120,000","£ 3,230,223",D,34,Jamaica,Leicester,Premier League,2018-2019
9,10,Kelechi Iheanacho,"£ 60,000","£ 3,120,000","£ 3,230,223",F,21,Nigeria,Leicester,Premier League,2018-2019
10,11,James Maddison,"£ 55,000","£ 2,860,000","£ 2,961,037",M,21,England,Leicester,Premier League,2018-2019
11,12,Demarai Gray,"£ 55,000","£ 2,860,000","£ 2,961,037",F,22,England,Leicester,Premier League,2018-2019
12,13,Vicente Iborra,"£ 55,000","£ 2,860,000","£ 2,961,037",M,30,Spain,Leicester,Premier League,2018-2019
13,14,Christian Fuchs,"£ 50,000","£ 2,600,000","£ 2,691,852",D,32,Austria,Leicester,Premier League,2018-2019
14,15,Caglar Söyüncü,"£ 45,000","£ 2,340,000","£ 2,422,667",D,22,Turkey,Leicester,Premier League,2018-2019
15,16,Marc Albrighton,"£ 45,000","£ 2,340,000","£ 2,422,667",M,28,England,Leicester,Premier League,2018-2019
16,17,Danny Simpson,"£ 45,000","£ 2,340,000","£ 2,422,667",D,31,England,Leicester,Premier League,2018-2019
17,18,Rachid Ghezzal,"£ 45,000","£ 2,340,000","£ 2,422,667",F,26,Algeria,Leicester,Premier League,2018-2019
18,19,Andy King,"£ 40,000","£ 2,080,000","£ 2,153,482",M,29,Wales,Leicester,Premier League,2018-2019
19,20,Nampalys Mendy,"£ 40,000","£ 2,080,000","£ 2,153,482",M,26,France,Leicester,Premier League,2018-2019
20,21,Youri Tielemans,"£ 35,000","£ 1,820,000","£ 1,884,297",M,21,Belgium,Leicester,Premier League,2018-2019
21,22,Shinji Okazaki,"£ 35,000","£ 1,820,000","£ 1,884,297",F,32,Japan,Leicester,Premier League,2018-2019
22,23,Matty James,"£ 32,000","£ 1,664,000","£ 1,722,785",M,26,England,Leicester,Premier League,2018-2019
23,24,Eldin Jakupovic,"£ 23,000","£ 1,196,000","£ 1,238,252",K,33,Switzerland,Leicester,Premier League,2018-2019
24,25,Danny Ward,"£ 20,000","£ 1,040,000","£ 1,076,741",K,25,Wales,Leicester,Premier League,2018-2019
25,26,Daniel Amartey,"£ 20,000","£ 1,040,000","£ 1,076,741",M,23,Ghana,Leicester,Premier League,2018-2019
26,27,Fousseni Diabaté,"£ 15,000","£ 780,000","£ 807,556",F,22,Mali,Leicester,Premier League,2018-2019
27,28,Harvey Barnes,"£ 10,000","£ 520,000","£ 538,370",M,20,England,Leicester,Premier League,2018-2019
28,29,Hamza Choudhury,"£ 7,500","£ 390,000","£ 403,778",M,20,England,Leicester,Premier League,2018-2019
29,30,Bartosz Kapustka,£ 0,£ 0,£ 0,M,21,Poland,Leicester,Premier League,2018-2019
30,31,Callum Elder,£ 0,£ 0,£ 0,D,23,Australia,Leicester,Premier League,2018-2019
31,32,Islam Slimani,£ 0,£ 0,£ 0,F,30,Algeria,Leicester,Premier League,2018-2019
32,33,Josh Knight,£ 0,£ 0,£ 0,D,20,England,Leicester,Premier League,2018-2019
33,34,George Thomas,£ 0,£ 0,£ 0,F,21,Wales,Leicester,Premier League,2018-2019
34,35,Khanya Leshabela,£ 0,£ 0,£ 0,M,18,South Africa,Leicester,Premier League,2018-2019
35,36,Leonardo Ulloa,£ 0,£ 0,£ 0,F,31,Argentina,Leicester,Premier League,2018-2019
36,37,Filip Benkovic,£ 0,£ 0,£ 0,D,20,Croatia,Leicester,Premier League,2018-2019
37,38,Davide Lorenzo,£ 0,£ 0,£ 0,F,24,Italy,Leicester,Premier League,2018-2019
0,1,Mohamed Salah,"£ 200,000","£ 10,400,000","£ 10,767,409",F,26,Egypt,Liverpool,Premier League,2018-2019
1,2,Roberto Firmino,"£ 180,000","£ 9,360,000","£ 9,690,668",F,26,Brazil,Liverpool,Premier League,2018-2019
2,3,Virgil van Dijk,"£ 180,000","£ 9,360,000","£ 9,690,668",D,26,Netherlands,Liverpool,Premier League,2018-2019
3,4,James Milner,"£ 140,000","£ 7,280,000","£ 7,537,186",M,32,England,Liverpool,Premier League,2018-2019
4,5,Daniel Sturridge,"£ 130,000","£ 6,760,000","£ 6,998,816",F,28,England,Liverpool,Premier League,2018-2019
5,6,Naby Keïta,"£ 120,000","£ 6,240,000","£ 6,460,445",M,23,Guinea,Liverpool,Premier League,2018-2019
6,7,Adam Lallana,"£ 110,000","£ 5,720,000","£ 5,922,075",M,30,England,Liverpool,Premier League,2018-2019
7,8,Jordan Henderson,"£ 100,000","£ 5,200,000","£ 5,383,704",M,28,England,Liverpool,Premier League,2018-2019
8,9,Dejan Lovren,"£ 100,000","£ 5,200,000","£ 5,383,704",D,28,Croatia,Liverpool,Premier League,2018-2019
9,10,Sadio Mané,"£ 100,000","£ 5,200,000","£ 5,383,704",F,26,Senegal,Liverpool,Premier League,2018-2019
10,11,Fabinho,"£ 100,000","£ 5,200,000","£ 5,383,704",M,24,Brazil,Liverpool,Premier League,2018-2019
11,12,Alisson,"£ 90,000","£ 4,680,000","£ 4,845,334",K,25,Brazil,Liverpool,Premier League,2018-2019
12,13,Xherdan Shaqiri,"£ 80,000","£ 4,160,000","£ 4,306,964",F,26,Switzerland,Liverpool,Premier League,2018-2019
13,14,Alex Oxlade-Chamberlain,"£ 80,000","£ 4,160,000","£ 4,306,964",M,24,England,Liverpool,Premier League,2018-2019
14,15,Georginio Wijnaldum,"£ 75,000","£ 3,900,000","£ 4,037,778",M,27,Netherlands,Liverpool,Premier League,2018-2019
15,16,Danny Ings,"£ 75,000","£ 3,900,000","£ 4,037,778",F,25,England,Liverpool,Premier League,2018-2019
16,17,Nathaniel Clyne,"£ 75,000","£ 3,900,000","£ 4,037,778",D,27,England,Liverpool,Premier League,2018-2019
17,18,Alberto Moreno,"£ 65,000","£ 3,380,000","£ 3,499,408",D,25,Spain,Liverpool,Premier League,2018-2019
18,19,Andrew Robertson,"£ 60,000","£ 3,120,000","£ 3,230,223",D,24,Scotland,Liverpool,Premier League,2018-2019
19,20,Simon Mignolet,"£ 60,000","£ 3,120,000","£ 3,230,223",K,30,Belgium,Liverpool,Premier League,2018-2019
20,21,Joel Matip,"£ 60,000","£ 3,120,000","£ 3,230,223",D,26,Cameroon,Liverpool,Premier League,2018-2019
21,22,Divock Origi,"£ 45,000","£ 2,340,000","£ 2,422,667",F,23,Belgium,Liverpool,Premier League,2018-2019
22,23,Trent Alexander-Arnold,"£ 40,000","£ 2,080,000","£ 2,153,482",D,19,England,Liverpool,Premier League,2018-2019
23,24,Joe Gomez,"£ 30,000","£ 1,560,000","£ 1,615,111",D,21,England,Liverpool,Premier League,2018-2019
24,25,Dominic Solanke,"£ 20,000","£ 1,040,000","£ 1,076,741",F,20,England,Liverpool,Premier League,2018-2019
25,26,Ben Woodburn,"£ 12,000","£ 624,000","£ 646,045",F,18,Wales,Liverpool,Premier League,2018-2019
26,27,Connor Randall,"£ 4,000","£ 208,000","£ 215,348",D,22,England,Liverpool,Premier League,2018-2019
27,28,Caoimhin Kelleher,"£ 3,000","£ 156,000","£ 161,511",K,19,Ireland,Liverpool,Premier League,2018-2019
28,29,Isaac Christie-Davies,"£ 1,750","£ 91,000","£ 94,215",M,20,Wales,Liverpool,Premier League,2018-2019
29,30,Curtis Jones,£ 769,"£ 40,000","£ 41,413",M,17,England,Liverpool,Premier League,2018-2019
30,31,Rafael Camacho,£ 769,"£ 40,000","£ 41,413",M,18,Portugal,Liverpool,Premier League,2018-2019
31,32,Rhian Brewster,£ 769,"£ 40,000","£ 41,413",F,18,England,Liverpool,Premier League,2018-2019
32,33,Ki-Jana Hoever,£ 96,"£ 5,000","£ 5,177",D,16,Netherlands,Liverpool,Premier League,2018-2019
